id,hip,label,proper,aliases,RA_deg,DEC_deg,distance_pc,distance_ly,spect,mag
16233,16274,HIP 16274,,HIP 16274 | HD 21760,52.454415,-22.505475,99.5025,324.5333739,K1III,6.79
114026,114388,HIP 114388,,HIP 114388 | HD 218642,347.50374,-39.999445,99.5025,324.5333739,K1/K2V:,9.65
49584,49725,HIP 49725,,HIP 49725 | HD 88110,152.282655,-23.566631,99.5025,324.5333739,G8V,8.09
28967,29039,HIP 29039,,HIP 29039 | HD 42490,91.895265,-55.705534,99.5025,324.5333739,G6V,8.09
22982,23036,HIP 23036,,HIP 23036 | HD 31772,74.31318,-31.885188,99.5025,324.5333739,G5V,9.76
115366,115731,HIP 115731,,HIP 115731 | HD 220755,351.698895,-51.358905,99.5025,324.5333739,G5V,9.76
92630,92922,HIP 92922,,HIP 92922,283.97841,41.521806,99.5025,324.5333739,G5,9.12
24636,24696,HIP 24696,,HIP 24696 | HD 34641,79.44993,-28.171438,99.5025,324.5333739,G1V,9.02
48920,49060,HIP 49060,,HIP 49060 | HD 86680,150.166215,28.17365,99.5025,324.5333739,G0V,7.99
5778,5790,HIP 5790,,HIP 5790,18.57657,-27.228835,99.5025,324.5333739,G0,10.82
6587,6601,HIP 6601,,HIP 6601 | HD 8542,21.195165,20.158839,99.5025,324.5333739,G0,8.15
8402,8418,HIP 8418,,HIP 8418 | HD 11014,27.152115,22.401798,99.5025,324.5333739,G0,8.3
19647,19696,HIP 19696,,HIP 19696 | HD 285571,63.29565,16.766833,99.5025,324.5333739,G0,9.15
74925,75154,HIP 75154,,HIP 75154 | HD 136530,230.38242,-12.09136,99.5025,324.5333739,G0,8.69
102650,102981,HIP 102981,,HIP 102981 | HD 198759,312.957765,21.868668,99.5025,324.5333739,G0,8.21
6170,6184,HIP 6184,,HIP 6184 | HD 8316,19.83684,-76.149016,99.5025,324.5333739,F8IV/V,7.57
2536,2542,HIP 2542,,HIP 2542 | HD 2950,8.08773,-51.990479,99.5025,324.5333739,F8/G0V,8.69
83909,84167,HIP 84167,,HIP 84167 | HD 155643,258.09513,13.251122,99.5025,324.5333739,F8,8.57
116976,117343,HIP 117343,,HIP 117343,356.898975,-28.310736,99.5025,324.5333739,F8,10.13
70374,70597,HIP 70597,,HIP 70597 | HD 126342,216.595425,-49.766206,99.5025,324.5333739,F6V,8.64
72815,73042,HIP 73042,,HIP 73042 | HD 131438,223.914375,-53.653297,99.5025,324.5333739,F6V,8.41
38515,38628,HIP 38628,,HIP 38628 | HD 64953,118.65147,-39.643032,99.5025,324.5333739,F6/F7V,8.47
18286,18331,HIP 18331,,HIP 18331 | HD 24742,58.78119,-24.879359,99.5025,324.5333739,F5V,8.22
64614,64819,HIP 64819,,HIP 64819 | HD 115427,199.30074,-12.525959,99.5025,324.5333739,F5V,8.14
95233,95529,HIP 95529,,HIP 95529 | HD 182098,291.4752,-54.091193,99.5025,324.5333739,F5V,8.46
55384,55549,HIP 55549,,HIP 55549 | HD 98823,170.67396,40.175472,99.5025,324.5333739,F5,6.58
9354,9373,HIP 9373,,HIP 9373 | HD 12359,30.11679,-31.83377,99.5025,324.5333739,F3V,8.7
117862,118230,HIP 118230,,HIP 118230 | HD 224576,359.72148,39.111059,99.5025,324.5333739,F2,7.26
46831,46963,HIP 46963,,HIP 46963 | HD 82582 | HR 3797,143.58159,46.902076,99.5025,324.5333739,F0V,6.54
82261,82512,HIP 82512,,HIP 82512 | HD 151982,252.96564,-26.873835,99.5025,324.5333739,F0V,7.54
18289,18334,HIP 18334,,HIP 18334 | HD 24666,58.788945,-4.974942,99.5025,324.5333739,F0,7.74
50002,50143,HIP 50143,,HIP 50143 | HD 88677,153.54567,31.424766,99.5025,324.5333739,F0,7.62
63748,63951,HIP 63951,,HIP 63951 | HD 113867,196.59462,22.279902,99.5025,324.5333739,F0,6.83
98972,99289,HIP 99289,,HIP 99289 | HD 191317,302.334195,-2.600588,99.5025,324.5333739,F0,8.26
102166,102497,HIP 102497,,HIP 102497 | HD 197630 | HR 7933,311.58357,-39.199262,99.5025,324.5333739,B8/B9V,5.48
72235,72461,HIP 72461,,HIP 72461,222.25983,25.702545,99.5025,324.5333739,A5,9.73
49956,50097,HIP 50097,,HIP 50097 | HD 88512,153.43266,50.496525,99.5025,324.5333739,A3,6.63
65761,65969,HIP 65969,,HIP 65969 | HD 117558 | HR 5090,202.88823,-28.11274,99.5025,324.5333739,A1V,6.48
102057,102388,30    Vul,,HIP 102388 | HD 197752 | HR 7939 | 30    Vul,311.218785,25.270617,99.6016,324.8565945,K2III,4.92
52508,52660,HIP 52660,,HIP 52660 | HD 93244 | HR 4207,161.523675,6.373183,99.6016,324.8565945,K1III:,6.38
104554,104892,HIP 104892,,HIP 104892 | HD 201973,318.709875,-49.960324,99.6016,324.8565945,G6V,9.36
77558,77794,HIP 77794,,HIP 77794 | HD 141856,238.282695,-46.221785,99.6016,324.8565945,G6IV,9.1
4255,4265,HIP 4265,,HIP 4265 | HD 5301,13.63905,-31.644021,99.6016,324.8565945,G5IV/V,9.22
59448,59630,HIP 59630,,HIP 59630,183.43212,21.295048,99.6016,324.8565945,G5,9
24977,25038,HIP 25038,,HIP 25038,80.421225,-16.158831,99.6016,324.8565945,G0,10.33
24995,25057,HIP 25057,,HIP 25057,80.478525,-18.839136,99.6016,324.8565945,G0,10.04
53102,53256,HIP 53256,,HIP 53256 | HD 94176,163.37859,63.551178,99.6016,324.8565945,G0,8.01
21969,22022,HIP 22022,,HIP 22022 | HD 31081,71.019975,-76.305509,99.6016,324.8565945,F8IV-V,7.74
86093,86360,HIP 86360,,HIP 86360 | HD 159979,264.69756,-30.131391,99.6016,324.8565945,F8/G0V,8.71
38987,39097,HIP 39097,,HIP 39097,119.974545,49.509998,99.6016,324.8565945,F8,10.58
49420,49562,HIP 49562,,HIP 49562 | HD 87739,151.782645,8.769196,99.6016,324.8565945,F8,8.69
65358,65563,HIP 65563,,HIP 65563 | HD 116893,201.63447,6.423075,99.6016,324.8565945,F8,8.76
71773,71999,HIP 71999,,HIP 71999 | HD 129454,220.86465,-30.208203,99.6016,324.8565945,F6V,7.73
78286,78523,HIP 78523,,HIP 78523 | HD 143520,240.464745,-28.373953,99.6016,324.8565945,F6V,8.81
21455,21508,HIP 21508,,HIP 21508 | HD 29394,69.28455,-14.117624,99.6016,324.8565945,F5V,8.93
51298,51445,HIP 51445,,HIP 51445 | HD 90804,157.595265,56.355547,99.6016,324.8565945,F5,8.73
78237,78474,HIP 78474,,HIP 78474 | HD 144082,240.29088,56.439728,99.6016,324.8565945,F5,8.01
36081,36182,HIP 36182,,HIP 36182 | HD 59995,111.773235,-68.61542,99.6016,324.8565945,F3IV,7.15
13652,13686,HIP 13686,,HIP 13686 | HD 17695,44.06922,75.651953,99.6016,324.8565945,F2,7.88
61008,61199,Gam Mus,,HIP 61199 | HD 109026 | HR 4773 | Gam Mus,188.11701,-72.132988,99.6016,324.8565945,B5V,3.84
92384,92674,HIP 92674,,HIP 92674 | HD 174866 | HR 7110,283.25754,-9.575521,99.6016,324.8565945,A7Vn,6.27
17185,17227,HIP 17227,,HIP 17227 | HD 23174,55.347015,-41.753038,99.6016,324.8565945,A4V,7.65
48644,48783,HIP 48783,,HIP 48783,149.253915,74.191997,99.6016,324.8565945,,10.67
112557,112917,15    Lac,,HIP 112917 | HD 216397 | HR 8699 | 15    Lac,343.008375,43.312417,99.7009,325.1804674,M0III,4.95
42598,42717,HIP 42717,,HIP 42717 | HD 74622 | HR 3471,130.586895,-55.774557,99.7009,325.1804674,K2III,6.26
26788,26853,HIP 26853,,HIP 26853 | HD 37784 | HR 1954,85.516605,22.660325,99.7009,325.1804674,K2,6.35
23986,24041,HIP 24041,,HIP 24041 | HD 33419 | HR 1681,77.513595,-0.565323,99.7009,325.1804674,K0III,6.11
109478,109823,HIP 109823,,HIP 109823 | HD 210974,333.65946,-32.20646,99.7009,325.1804674,G8/K0V,9.77
37510,37618,HIP 37618,,HIP 37618 | HD 62608,115.778655,-39.960844,99.7009,325.1804674,G5V,9.15
99303,99621,HIP 99621,,HIP 99621 | HD 191846,303.255045,-30.554653,99.7009,325.1804674,G5V,9.74
66744,66955,HIP 66955,,HIP 66955 | HD 119497,205.846875,20.223117,99.7009,325.1804674,G5,8.64
3461,3468,HIP 3468,,HIP 3468 | HD 4209,11.08821,-30.111292,99.7009,325.1804674,G3V,9.34
116594,116959,HIP 116959,,HIP 116959 | HD 222628,355.630185,-58.516142,99.7009,325.1804674,G2V,9.36
40890,41005,HIP 41005,,HIP 41005 | HD 70656,125.53365,-26.441156,99.7009,325.1804674,G0V,9.33
95359,95655,HIP 95655,,HIP 95655 | HD 182797,291.85338,-26.199499,99.7009,325.1804674,G0V,9.3
9219,9238,HIP 9238,,HIP 9238,29.69319,69.024008,99.7009,325.1804674,G0,9.29
26092,26157,HIP 26157,,HIP 26157 | HD 245001,83.646585,17.140369,99.7009,325.1804674,G0,9.01
60894,61085,HIP 61085,,HIP 61085 | HD 108974,187.799235,38.78276,99.7009,325.1804674,G0,9.13
13467,13500,HIP 13500,,HIP 13500 | HD 17858,43.46889,49.364071,99.7009,325.1804674,F8,8.76
23523,23579,HIP 23579,,HIP 23579,76.04001,19.094629,99.7009,325.1804674,F8,10.85
37327,37434,HIP 37434,,HIP 37434 | HD 61602,115.26306,24.96513,99.7009,325.1804674,F8,7.24
63404,63607,HIP 63607,,HIP 63607 | HD 113214,195.532785,7.279707,99.7009,325.1804674,F8,9.15
85486,85745,HIP 85745,,HIP 85745 | HD 158468,262.831995,-39.018034,99.7009,325.1804674,F6V,7.14
35832,35930,HIP 35930,,HIP 35930 | HD 57953,111.102765,22.927605,99.7009,325.1804674,F5,8.15
107304,107647,HIP 107647,,HIP 107647 | HD 207381,327.0591,11.17778,99.7009,325.1804674,F5,8.15
72763,72990,HIP 72990,,HIP 72990 | HD 131634,223.73886,-3.630476,99.7009,325.1804674,F2,7.43
89961,90240,HIP 90240,,HIP 90240 | HD 169436,276.180405,-1.870961,99.7009,325.1804674,F2,7.71
31497,31577,HIP 31577,,HIP 31577 | HD 260537,99.134205,7.71036,99.7009,325.1804674,B5,9.46
73921,74149,HIP 74149,,HIP 74149 | HD 134141,227.26944,-28.362647,99.7009,325.1804674,A9V,7.67
108414,108759,HIP 108759,,HIP 108759 | HD 208500 | HR 8370,330.469335,-77.662544,99.7009,325.1804674,A5IV/V,6.39
17214,17256,HIP 17256,,HIP 17256 | HD 23274,55.43982,-47.775733,99.7009,325.1804674,A4V,6.96
34129,34217,HIP 34217,,HIP 34217 | HD 52859 | HR 2644,106.415865,52.758558,99.7009,325.1804674,A3Vs,6.17
54837,55000,HIP 55000,,HIP 55000,168.916095,-16.349787,99.7009,325.1804674,,9.59
114021,114383,HIP 114383,,HIP 114383,347.49168,-28.720052,99.7009,325.1804674,,10.42
38957,39067,HIP 39067,,HIP 39067 | HD 65522 | HR 3115,119.896065,13.242166,99.8004,325.5049926,K2,6.05
93329,93624,HIP 93624,,HIP 93624 | HD 176664 | HR 7190,285.989775,-51.018604,99.8004,325.5049926,K0/K1III,5.93
5105,5115,HIP 5115,,HIP 5115 | HD 6439,16.385055,21.120704,99.8004,325.5049926,K0,9.2
100681,101007,HIP 101007,,HIP 101007,307.17426,39.188292,99.8004,325.5049926,K0,8.7
17358,17400,HIP 17400,,HIP 17400 | HD 23419,55.92168,-36.889301,99.8004,325.5049926,G5V,9.43
19519,19568,HIP 19568,,HIP 19568 | HD 26611,62.87994,-26.764209,99.8004,325.5049926,G5V,9.31
9200,9219,HIP 9219,,HIP 9219,29.636535,-11.368935,99.8004,325.5049926,G5,8.99
108465,108811,HIP 108811,,HIP 108811 | HD 209675,330.642825,68.259418,99.8004,325.5049926,G5,8.74
46252,46384,HIP 46384,,HIP 46384 | HD 82136,141.87297,-62.594134,99.8004,325.5049926,G1V,9.26
106277,106619,HIP 106619,,HIP 106619 | HD 205325,323.92686,-42.035962,99.8004,325.5049926,G1V,9.21
42536,42655,HIP 42655,,HIP 42655 | HD 74289,130.397415,-42.592567,99.8004,325.5049926,G0V,8.72
79629,79871,HIP 79871,,HIP 79871 | HD 146499,244.55235,-39.747829,99.8004,325.5049926,G0V,9.73
51517,51665,HIP 51665,,HIP 51665 | HD 91313,158.321145,37.673588,99.8004,325.5049926,G0...,9.23
52562,52714,HIP 52714,,HIP 52714,161.66628,31.22819,99.8004,325.5049926,G0,9.52
85110,85369,HIP 85369,,HIP 85369 | HD 238694,261.6672,56.353277,99.8004,325.5049926,G0,8.97
106875,107218,HIP 107218,,HIP 107218,325.73775,38.184492,99.8004,325.5049926,G0,8.15
37252,37358,HIP 37358,,HIP 37358 | HD 62338,115.02669,-59.229782,99.8004,325.5049926,F8V,8.69
103255,103587,HIP 103587,,HIP 103587 | HD 198610,314.824245,-78.180791,99.8004,325.5049926,F8V,9.02
114475,114837,HIP 114837,,HIP 114837 | HD 219369,348.9225,-42.690547,99.8004,325.5049926,F8/G0V,9.89
9703,9725,HIP 9725,,HIP 9725 | HD 12729,31.278,19.187536,99.8004,325.5049926,F8,8.9
47778,47914,HIP 47914,,HIP 47914,146.49057,-38.561687,99.8004,325.5049926,F8,9.42
108852,109198,HIP 109198,,HIP 109198 | HD 209436,331.811595,-74.086256,99.8004,325.5049926,F7V,9.01
8493,8509,HIP 8509,,HIP 8509 | HD 11181,27.430785,-10.374187,99.8004,325.5049926,F5,8.38
19537,19586,HIP 19586,,HIP 19586 | HD 283511,62.96388,24.430797,99.8004,325.5049926,F5,8.93
65201,65406,HIP 65406,,HIP 65406 | HD 116543,201.087525,-0.315853,99.8004,325.5049926,F5,8.13
60327,60513,HIP 60513,,HIP 60513 | HD 107920,186.07617,-58.976448,99.8004,325.5049926,F3V,8.52
65254,65459,HIP 65459,,HIP 65459 | HD 116572,201.248205,-37.035992,99.8004,325.5049926,F0V,7.73
54155,54313,HIP 54313,,HIP 54313 | HD 96375,166.66869,5.430028,99.8004,325.5049926,F0,8.15
76430,76666,HIP 76666,,HIP 76666 | HD 139518 | HR 5819,234.839055,-23.150224,99.8004,325.5049926,B9.5V,6.33
115431,115796,HIP 115796,,HIP 115796 | HD 220881,351.88869,-27.278136,99.8004,325.5049926,A9V,7.45
45444,45575,HIP 45575,,HIP 45575 | HD 79657,139.331385,52.912159,99.8004,325.5049926,A9IVm,8.37
78345,78583,HIP 78583,,HIP 78583 | HD 143991,240.685845,22.805936,99.8004,325.5049926,A3,7.64
102833,103164,HIP 103164,,HIP 103164 | HD 198962,313.520175,-4.542177,99.8004,325.5049926,A3,6.78
44119,44247,HIP 44247,,HIP 44247,135.16146,-71.983607,99.8004,325.5049926,,10.51
83986,84244,HIP 84244,,HIP 84244,258.316725,64.62391,99.8004,325.5049926,,10.72
111388,111739,HIP 111739,,HIP 111739 | HD 214505,339.52185,32.24379,99.9001,325.8301702,K5,7.97
109275,109621,HIP 109621,,HIP 109621 | HD 210789,333.095925,25.483487,99.9001,325.8301702,K2III,8.07
74628,74857,2    Lup,,HIP 74857 | HD 135758 | HR 5686 | 2    Lup,229.45767,-30.148673,99.9001,325.8301702,K1II/III,4.35
70250,70473,HIP 70473,,HIP 70473 | HD 126795,216.212445,65.158627,99.9001,325.8301702,K0,9.34
9423,9443,HIP 9443,,HIP 9443 | HD 12463,30.327975,-37.081153,99.9001,325.8301702,G8,9.91
4850,4860,HIP 4860,,HIP 4860,15.625545,25.686197,99.9001,325.8301702,G5,10.08
97785,98096,HIP 98096,,HIP 98096 | HD 188653,299.03685,4.304521,99.9001,325.8301702,G5,9.44
115217,115582,HIP 115582,,HIP 115582 | HD 220536,351.18834,-40.419104,99.9001,325.8301702,G1V,9.01
6278,6292,HIP 6292,,HIP 6292 | HD 8044,20.184315,46.338479,99.9001,325.8301702,G0,8.88
55389,55554,HIP 55554,,HIP 55554,170.690385,44.317482,99.9001,325.8301702,G0,9.62
62711,62908,HIP 62908,,HIP 62908,193.39506,85.129475,99.9001,325.8301702,G0,9.54
69258,69480,HIP 69480,,HIP 69480 | HD 124442,213.362325,12.573904,99.9001,325.8301702,G0,8.25
73210,73437,HIP 73437,,HIP 73437 | HD 132740,225.099915,12.475941,99.9001,325.8301702,G0,8.72
55738,55905,HIP 55905,,HIP 55905 | HD 99532,171.88917,56.575509,99.9001,325.8301702,F8,8.15
71823,72049,HIP 72049,,HIP 72049,221.061495,-4.320093,99.9001,325.8301702,F8,9.77
86107,86373,HIP 86373,,HIP 86373 | HD 160365 | HR 6577,264.74106,13.329262,99.9001,325.8301702,F6III,6.12
3351,3358,HIP 3358,,HIP 3358 | HD 4035,10.684965,-19.069806,99.9001,325.8301702,F5V,8.75
8926,8945,HIP 8945,,HIP 8945 | HD 11903,28.80708,-58.350566,99.9001,325.8301702,F5V,8.41
28523,28594,HIP 28594,,HIP 28594 | HD 41149,90.53169,-26.662395,99.9001,325.8301702,F5V,8.13
63611,63814,HIP 63814,,HIP 63814 | HD 113504,196.18836,-40.682529,99.9001,325.8301702,F5/F6V,7.92
37099,37205,HIP 37205,,HIP 37205 | HD 59762,114.640095,73.595815,99.9001,325.8301702,F5,7.58
109554,109900,HIP 109900,,HIP 109900 | HD 211212,333.89196,1.945636,99.9001,325.8301702,F5,8.13
50978,51123,HIP 51123,,HIP 51123 | HD 90546,156.666345,-33.683185,99.9001,325.8301702,F2V,8.37
80395,80639,HIP 80639,,HIP 80639 | HD 148529,246.97482,21.652935,99.9001,325.8301702,F2,8.02
61920,62113,HIP 62113,,HIP 62113 | HD 110661,190.95246,-9.76863,99.9001,325.8301702,F0,7.72
32752,32838,HIP 32838,,HIP 32838 | HD 49976 | HR 2534,102.67626,-8.040996,99.9001,325.8301702,A2p SrCrEu,6.31
98268,98579,HIP 98579,,HIP 98579 | HD 189388 | HR 7639,300.36156,-40.814336,99.9001,325.8301702,A2/A3V,6.31
11482,11509,HIP 11509,,HIP 11509,37.096935,22.878213,99.9001,325.8301702,,11.4
77677,77913,HIP 77913,,HIP 77913,238.67841,-54.566416,99.9001,325.8301702,,9.52
87517,87788,HIP 87788,,HIP 87788,268.993605,-16.409106,99.9001,325.8301702,,11.3
114565,114927,HIP 114927,,HIP 114927,349.18362,34.679898,99.9001,325.8301702,,10.56
12413,12446,HIP 12446,,HIP 12446,40.059465,4.59876,100,326.156,K7,10.85
93912,94208,HIP 94208,,HIP 94208 | HD 176794,287.686365,-76.404676,100,326.156,K0III/IV,6.94
83991,84248,HIP 84248,,HIP 84248 | HD 154903 | HR 6368,258.325095,-67.196591,100,326.156,K0III-IV,5.87
7613,7627,HIP 7627,,HIP 7627 | HD 10120,24.56481,-37.802892,100,326.156,G8V,9.64
22962,23016,HIP 23016,,HIP 23016,74.250015,73.839475,100,326.156,G5,9.45
39442,39553,HIP 39553,,HIP 39553 | HD 66714,121.234125,4.032505,100,326.156,G5,8.1
61196,61389,HIP 61389,,HIP 61389 | HD 109464,188.69946,21.547648,100,326.156,G5,8.09
92232,92520,HIP 92520,,HIP 92520 | HD 175656,282.832515,66.903171,100,326.156,G5,8.68
39780,39893,HIP 39893,,HIP 39893,122.22687,24.623961,100,326.156,G3V,9.64
68406,68625,HIP 68625,,HIP 68625 | HD 122234,210.712425,-63.567882,100,326.156,G3V,8.37
76585,76821,HIP 76821,,HIP 76821 | HD 139678,235.270845,-41.833798,100,326.156,G3V,9.24
70568,70791,24    Boo,,HIP 70791 | HD 127243 | HR 5420 | 24    Boo,217.157955,49.844851,100,326.156,G3IV,5.58
53087,53241,HIP 53241,,HIP 53241 | HD 94535,163.35474,-64.808263,100,326.156,G1III/IV,9.39
58348,58523,HIP 58523,,HIP 58523 | HD 104230,180.02919,-55.254968,100,326.156,G0V,8.53
64151,64356,HIP 64356,,HIP 64356 | HD 114558,197.870445,-13.000045,100,326.156,G0V,8.84
84765,85024,HIP 85024,,HIP 85024,260.67498,49.520332,100,326.156,G0,9.64
38936,39046,HIP 39046,,HIP 39046 | HD 65431,119.823765,16.819051,100,326.156,F8,7.5
42352,42471,HIP 42471,,HIP 42471 | HD 73555,129.88128,17.478202,100,326.156,F8,8.18
60490,60678,HIP 60678,,HIP 60678 | HD 108271,186.5319,52.676619,100,326.156,F8,8.31
48316,48453,HIP 48453,,HIP 48453 | HD 85415,148.18812,44.03444,100,326.156,F7V,8.72
4452,4462,HIP 4462,,HIP 4462 | HD 5591,14.29926,-36.435169,100,326.156,F6V,8.84
36473,36576,HIP 36576,,HIP 36576 | HD 60674,112.85031,-64.372292,100,326.156,F5V,7.6
15498,15537,HIP 15537,,HIP 15537 | HD 20854,50.039415,-40.294492,100,326.156,F3V,9.07
49304,49445,HIP 49445,,HIP 49445 | HD 87500 | HR 3969,151.4205,15.757506,100,326.156,F2Vn,6.36
115904,116270,HIP 116270,,HIP 116270 | HD 221552,353.37597,-57.053662,100,326.156,F2/F3V,7.79
88996,89274,HIP 89274,,HIP 89274 | HD 166533,273.257595,-42.288301,100,326.156,F2/F3IV/V,8.05
47780,47916,HIP 47916,,HIP 47916 | HD 84544,146.491635,-3.107997,100,326.156,F2,8.2
82329,82580,HIP 82580,,HIP 82580 | HD 153720,253.229865,75.392811,100,326.156,F0,6.82
65633,65839,HIP 65839,,HIP 65839 | HD 117362,202.44618,1.095347,100,326.156,A7V,6.59
92984,93277,HIP 93277,,HIP 93277 | HD 176165,285.000975,-28.050789,100,326.156,A3III,7.9
19387,19436,HIP 19436,,HIP 19436 | HD 26212,62.43201,24.072946,100,326.156,A3,7.36
73502,73730,HIP 73730,,HIP 73730 | HD 133909,226.07343,59.535053,100,326.156,A2,7.4
98095,98406,HIP 98406,,HIP 98406 | HD 189359,299.92299,-1.970402,100,326.156,A2,6.71
20136,20186,56    Tau,,HIP 20186 | HD 27309 | HR 1341 | 56    Tau,64.90293,21.773491,100,326.156,A0p Si,5.34
22555,22608,HIP 22608,,HIP 22608,72.95994,-18.85141,100,326.156,,10.62
99514,99842,HIP 99842,,HIP 99842,303.841185,-60.853046,100,326.156,,10.71
11944,11975,HIP 11975,,HIP 11975,38.617755,8.643436,100.1001,326.4824822,K7,12.37
99252,99570,HIP 99570,,HIP 99570 | HD 191584 | HR 7706,303.09936,-42.780063,100.1001,326.4824822,K2III,6.2
96887,97194,HIP 97194,,HIP 97194,296.31066,-42.670724,100.1001,326.4824822,K0,10.98
72391,72618,HIP 72618,,HIP 72618 | HD 130898,222.71562,-4.133525,100.1001,326.4824822,G5,7.86
116142,116508,HIP 116508,,HIP 116508 | HD 221992,354.1314,45.514996,100.1001,326.4824822,G5,8.45
73979,74207,HIP 74207,,HIP 74207 | HD 134266,227.466,-29.83712,100.1001,326.4824822,G2V,9.33
62766,62965,HIP 62965,,HIP 62965,193.542915,27.88903,100.1001,326.4824822,G1V,10.59
48356,48493,HIP 48493,,HIP 48493 | HD 85804,148.3455,-38.40892,100.1001,326.4824822,G0V,7.49
72833,73060,HIP 73060,,HIP 73060 | HD 131914,223.95564,20.52983,100.1001,326.4824822,G0,8.74
83662,83919,HIP 83919,,HIP 83919 | HD 155952,257.259135,69.104217,100.1001,326.4824822,G0,8.38
62829,63029,HIP 63029,,HIP 63029 | HD 112337,193.738335,63.927237,100.1001,326.4824822,G,9.08
32572,32658,HIP 32658,,HIP 32658,102.18282,38.032821,100.1001,326.4824822,F8,9.36
84561,84819,HIP 84819,,HIP 84819 | HD 157165,260.03133,35.684274,100.1001,326.4824822,F8,8.28
96965,97274,HIP 97274,,HIP 97274 | HD 186819,296.55162,14.744429,100.1001,326.4824822,F8,8.23
61981,62174,HIP 62174,,HIP 62174 | HD 110780,191.12049,-18.501036,100.1001,326.4824822,F7V,8.18
58986,59165,HIP 59165,,HIP 59165 | HD 105371,182.002725,25.377021,100.1001,326.4824822,F6V,8.5
96585,96893,HIP 96893,,HIP 96893 | HD 185430,295.43493,-53.252439,100.1001,326.4824822,F6V,8.1
101559,101889,HIP 101889,,HIP 101889 | HD 196475,309.71946,-36.450054,100.1001,326.4824822,F5V,8.99
34563,34655,HIP 34655,,HIP 34655 | HD 53815,107.661525,63.317543,100.1001,326.4824822,F5,7.83
78851,79091,HIP 79091,,HIP 79091 | HD 145146,242.164125,22.203827,100.1001,326.4824822,F5,8.92
81214,81462,HIP 81462,,HIP 81462 | HD 149912,249.574545,-14.680998,100.1001,326.4824822,F2V,8.21
76831,77067,HIP 77067,,HIP 77067 | HD 140130,236.043225,-50.215727,100.1001,326.4824822,F2IV/V,6.83
50324,50466,HIP 50466,,HIP 50466 | HD 89322,154.566375,-1.244515,100.1001,326.4824822,F2,8.1
66096,66305,HIP 66305,,HIP 66305 | HD 118245,203.83839,14.892292,100.1001,326.4824822,F2,7.5
90091,90370,HIP 90370,,HIP 90370 | HD 170313,276.601755,46.808941,100.1001,326.4824822,F2,7.88
64398,64603,HIP 64603,,HIP 64603 | HD 114993,198.61473,-24.284254,100.1001,326.4824822,F0V,6.66
64118,64322,HIP 64322,,HIP 64322 | HD 114319,197.74596,-62.087716,100.1001,326.4824822,F0/F2IV/V,8.23
23068,23122,HIP 23122,,HIP 23122 | HD 32208,74.63529,-54.171847,100.1001,326.4824822,F0/F2IV,7.77
7649,7664,HIP 7664,,HIP 7664 | HD 10023,24.66291,40.2818,100.1001,326.4824822,F0,8.41
44492,44620,HIP 44620,,HIP 44620 | HD 77745,136.38897,36.180399,100.1001,326.4824822,F0,7.07
63851,64053,HIP 64053,,HIP 64053 | HD 113902 | HR 4951,196.909575,-53.459764,100.1001,326.4824822,B8V,5.7
61160,61353,HIP 61353,,HIP 61353 | HD 109401,188.583975,10.9211,100.1001,326.4824822,A5,7.6
8438,8454,HIP 8454,,HIP 8454 | HD 11088,27.2514,1.331529,100.1001,326.4824822,A3,7.37
101813,102144,HIP 102144,,HIP 102144 | HD 197228,310.465365,20.714036,100.1001,326.4824822,A3,7.4
42755,42874,HIP 42874,,HIP 42874 | HD 74292,131.061825,32.062646,100.1001,326.4824822,A2,7.03
82099,82350,HIP 82350,,HIP 82350 | HD 151862 | HR 6246,252.39441,13.261141,100.1001,326.4824822,A1V,5.91
53256,53411,HIP 53411,,HIP 53411 | HD 94724,163.86342,-43.020528,100.1001,326.4824822,A0V,6.4
13415,13449,HIP 13449,,HIP 13449,43.298565,6.949787,100.2004,326.8096166,K7,11.97
60144,60329,Zet1Mus,,HIP 60329 | HD 107567 | HR 4704 | Zet1Mus,185.550135,-68.307316,100.2004,326.8096166,K0III,5.73
19628,19677,HIP 19677,,HIP 19677 | HD 26663,63.23433,-6.388324,100.2004,326.8096166,K0,6.76
